"time","resistor.v","resistor.i","resistor.LossPower"
4.8594,-29.6849313063978,-2.96849313063978,88.11951466655562
4.8596,-32.47336052834211,-3.247336052834211,105.4519144003687
4.8598,-35.07726976877075,-3.507726976877075,123.0414854431118
4.86,-37.48186302301842,-3.748186302301842,140.4890055676316
4.8602,-39.67347671091891,-3.967347671091891,157.3984754331825
4.8604,-41.63965792815413,-4.163965792815413,173.3861112373689
4.8606,-43.36923445049129,-4.336923445049129,188.0890496821681
4.8608,-44.85237839306191,-4.485237839306191,201.1735847514407
4.861,-46.08066215165187,-4.608066215165187,212.3427424334681
4.8612,-47.04710639570899,-4.704710639570899,221.3430220209162
4.8614,-47.74621973783464,-4.774621973783463,227.970149925359
4.8616,-48.17402959722739,-4.817402959722739,232.073712763454
4.8618,-48.32810504049288,-4.832810504049288,233.5605736804913
4.862,-48.20757054916545,-4.820757054916545,232.3969858252764
4.8622,-47.81311111784283,-4.781311111784283,228.6093594767186
4.8624,-47.14696809549024,-4.714696809549024,222.2836600597175
4.8626,-46.21292662777623,-4.621292662777623,213.5634587504229
4.8628,-45.01629429655346,-4.501629429655346,202.6466752193912
4.863,-43.56387050649405,-4.356387050649404,189.7810813506582
4.8632,-41.86390825850783,-4.186390825850783,175.258681467676
4.8634,-39.92606715171704,-3.992606715171704,159.4090838203418
4.8636,-37.76135775079057,-3.776135775079057,142.5920139183191
4.8638,-35.38208161866166,-3.538208161866166,125.1891699669635
4.864,-32.80175664691716,-3.280175664691716,107.5955239123574
4.8642,-30.03504606516019,-3.00350460651602,90.2103992136295
4.8644,-27.09767026430629,-2.709767026430629,73.42837337530696
4.8646,-24.0063193831203,-2.40063193831203,57.63033703243774
4.8648,-20.77856140958585,-2.077856140958585,43.17486142519302
4.865,-17.43273393614582,-1.743273393614582,30.390021248845
4.8652,-13.98785039059868,-1.398785039059868,19.56599585497717
4.8654,-10.46348525754038,-1.046348525754038,10.9484523734765
4.8656,-6.879664652082241,-0.687966465208224,4.732978572510985
4.8658,-3.256753413485164,-0.3256753413485164,1.060644279624727
