Tiempo,Temperatura
342,51.31393900703054
343,50.92184785545014
344,50.7167287354094
345,50.46588469133971
346,49.88343159500357
347,50.79525609635794
348,50.864916995291765
349,51.02006445709641
350,49.71517401345511
351,51.18375930514372
352,51.52172433693085
353,50.238679128214685
354,50.907995034812664
355,50.12139445942849
356,51.48724361767231
357,51.223209818117674
358,49.46526310065772
359,50.44060004147434
360,50.941470793504664
361,51.139382757119535
362,50.39635126507203
363,50.917521195753814
364,50.87978525467379
365,50.54328359675869
366,50.44125299608684
367,50.80988269283483
368,51.71745700083116
369,51.03193925272118
370,51.11466154217547
371,50.44171718562248
372,50.82501865015659
373,50.12210757851143
374,50.84059462899979
375,51.245376609439546
376,50.7156582920008
377,51.080647709198544
378,51.25154481179877
379,50.83222952500466
380,51.71640366238092
381,51.397811045761124
382,51.77480677987012
383,51.093896292932875
384,50.73164679856586
385,51.32050855630249
386,51.955927513444244
387,50.97082798855065
388,50.64924910811218
389,49.860467911472995
390,50.82920595039713
391,50.74855503520592
392,50.042296645375764
393,50.98538245242192
394,50.786777236759555
395,50.46666572052363
396,51.06622455186584
397,51.015476161553465
398,50.92439652622905
399,50.72657077183816
400,50.48068273642949
401,50.91689647050793
402,51.513867447666705
403,50.63265965492844
404,50.38112977225552
405,51.55976588584423
406,50.6343341558793
407,50.74490995435734
408,51.53707251774209
409,51.495818096940916
410,51.02752349790874
411,50.55312581782335
412,51.305170198702754
413,51.28569862911008
414,51.240996938848824
415,51.810186415092446
416,51.413849625767966
417,51.52484642541463
418,51.18469255058867
419,50.90200281463985
420,50.169890575260155
421,50.791284149966344
422,51.06051266211797
423,50.59909296183883
424,51.285096366182785
425,50.81626597671811
426,50.68487276850135
427,51.2294296640394
428,51.04722949750343
429,51.01137208058281
430,49.922304571411814
431,51.367664354925864
432,51.450343519848865
433,51.22261808867071
434,50.982817776082285
435,52.13311224234887
436,51.03193892877104
437,49.8911952186181
438,51.718186427619145
439,50.80921429249446
440,51.88654279336828
441,50.62842211548679
442,51.00814543352315
443,50.6006478758163
444,51.548763596150486
445,51.22302610625117
446,50.71651694170076
447,51.509271271188126
448,51.80342358364797
449,51.266275987124665
450,51.10924521593135
451,50.99264831837291
452,51.84378732104967
453,52.065533599604045
454,51.01942724820602
455,51.81163687845538
456,51.25750341915639
457,51.07292006114018
458,52.68052405119404
459,51.43842393629342
460,51.3926797966542
461,51.23809229760047
462,51.13164805757817
463,51.417199194500476
464,50.3028379278992
465,50.08555239083631
466,52.05202301620973
467,51.53430592435295
468,50.00860961872578
469,52.08750183534569
470,51.11354841330757
471,51.488150859280964
472,50.96229681448454
473,50.8985475213696
474,50.88427363300725
475,51.0436305252688
476,51.80891791208973
477,50.44495987808517
478,51.283727807737144
479,51.37858889242729
480,50.74413056072691
481,50.914409302983444
482,50.51840217179103
483,51.401912604957595
484,50.382078443332205
485,51.66858658833378
486,51.305500640683796
487,50.85428469423819
488,50.6077613909677
489,51.215223557113625
490,52.091175728482405
491,50.921876977080856
492,50.817648753012165
493,52.18089381453726
494,50.65415186724669
495,51.52261667608652
496,52.00374300030159
497,51.69258193237805
498,51.62508108390002
499,52.58971685206498
500,51.13573842686526
501,50.6789749591575
502,51.62178253016562
503,51.23459999667107
504,51.34065893077042
505,51.99440049661206
506,51.912645398690444
507,51.6111550426374
508,51.029361626513584
509,50.06838786528242
510,51.64938152790907
511,52.16381644163643
512,52.2667921193507
513,51.79702191135139
514,50.853495916251696
515,50.41053433608903
516,51.27541757050136
517,51.07946791266973
518,51.851195998066494
519,50.52419926150827
520,50.98605805068293
521,51.03983685184574
522,51.195732587405246
523,51.77597455232693
524,51.363843849535805
525,50.826097675272386
526,51.15761249801687
527,51.299488113140214
528,50.856805690200716
529,51.88591039609466
530,51.21319999080694
531,50.86637139100215
532,52.34234316525776
533,52.530752832347446
534,50.84615959764461
535,51.37938219042753
536,51.41947286350254
537,51.10533485224153
538,51.491306038961085
539,51.352872179775964
540,51.361050458237145
541,51.13995490810593
542,51.02027091795554
543,50.418644905807426
544,51.70194736249085
545,51.59402927809798
546,52.01183991926388
547,52.22334276914556
548,52.01182782929066
549,51.94475929969478
550,50.83187374863534
551,52.108384283485634
552,51.57670936362558
553,51.34967989744357
554,51.7398595974994
555,51.42160001515349
556,51.34271044882119
557,52.276490221902506
558,51.58341022476332
559,51.00030119700223
560,52.13666219542377
561,50.67369365761485
562,51.5076442600916
563,51.33216190996985
564,51.773729796061716
565,50.093719076548446
566,51.36131036127588
567,50.935701090107166
568,50.98595804909364
569,51.601181518467634
570,51.89265192686128
571,51.185621842765634
572,51.797145675200824
573,51.56726229758292
574,50.904274409246426
575,50.91193237270311
576,51.28282022395351
577,51.37312473354393
578,51.48430301411263
579,51.778805267441186
580,51.33117288033224
581,51.45975134394491
582,51.69143075878379
583,50.56141315624223
584,51.659171333490164
585,51.65730135593629
586,51.82430287266757
587,51.05960886688469
588,50.847871068148756
589,50.52854236773761
590,51.80582821642432
591,51.860779484659375
592,51.69381896183426
593,51.81092417600219
594,51.86184877266689
595,51.143194275781404
596,51.01717155677914
597,51.309833231604
598,52.48641787152985
599,51.60364449674912
600,52.52702491817305
