"time","G.y","G.u"
31.9,0.1859619513989071,0.1850244794434273
31.95,0.1862556282433889,0.1850244794434273
32,0.1865143569268243,0.1850244794434273
32.05,0.1867338540229783,0.1850244794434273
32.1,0.1869107870158985,0.1850244794434273
32.15,0.1870428157298469,0.1850244794434273
32.2,0.1871286097914456,0.1850244794434273
32.25,0.1871678428276407,0.1850244794434273
32.3,0.1871611734257521,0.1850244794434273
32.35,0.187110192909393,0.1850244794434273
32.4,0.1870173653224181,0.1850244794434273
32.45,0.1868859489104998,0.1850244794434273
32.5,0.186719902442494,0.1850244794434273
32.55,0.1865237826565577,0.1850244794434273
32.6,0.186302628234968,0.1850244794434273
32.65,0.1860618391892092,0.1850244794434273
32.7,0.1858070540423826,0.1850244794434273
32.75,0.185544024705848,0.1850244794434273
32.8,0.1852784932441959,0.1850244794434273
32.85,0.1850160716202305,0.1850244794434273
32.9,0.1847621293290449,0.1850244794434273
32.95,0.1845216894868738,0.1850244794434273
33,0.1842993350068416,0.1850244794434273
33.05,0.1840991278441149,0.1850244794434273
33.1,0.1839245378387365,0.1850244794434273
33.15,0.1837783920014109,0.1850244794434273
33.2,0.1836628357098763,0.1850244794434273
33.25,0.1835793090395337,0.1850244794434273
33.3,0.183528539602877,0.1850244794434273
33.35,0.1835105484564619,0.1850244794434273
33.4,0.183524672107946,0.1850244794434273
33.45,0.1835696003880756,0.1850244794434273
33.5,0.1836434225695928,0.1850244794434273
33.55,0.1837436861886872,0.1850244794434273
33.6,0.1838674659889677,0.1850244794434273
33.65,0.184011437171722,0.1850244794434273
33.7,0.1841719612169963,0.1850244794434273
33.75,0.184345169661103,0.1850244794434273
33.8,0.1845270519936909,0.1850244794434273
33.85,0.1847135437196582,0.1850244794434273
33.9,0.184900612798532,0.1850244794434273
33.95,0.1850843431808741,0.1850244794434273
34,0.1852610121721248,0.1850244794434273
34.05,0.1854271619033573,0.1850244794434273
34.1,0.1855796628688929,0.1850244794434273
34.15,0.1857157689336096,0.1850244794434273
34.2,0.1858331637451898,0.1850244794434273
34.25,0.185929993113458,0.1850244794434273
34.3,0.1860048900224619,0.1850244794434273
34.35,0.1860569877532558,0.1850244794434273
34.4,0.1860859213346535,0.1850244794434273
34.45,0.1860918222007555,0.1850244794434273
34.5,0.186075296186657,0.1850244794434273
34.55,0.1860373971100691,0.1850244794434273
34.6,0.1859795908914182,0.1850244794434273
34.65,0.1859037116322635,0.1850244794434273
34.7,0.1858119128104094,0.1850244794434273
34.75,0.1857066112952716,0.1850244794434273
34.8,0.1855904283338891,0.1850244794434273
34.85,0.1854661290955963,0.1850244794434273
34.9,0.1853365604533587,0.1850244794434273
34.95,0.1852045891624982,0.1850244794434273
35,0.1850730411647981,0.1850244794434273
35.05,0.1849446440267744,0.1850244794434273
35.1,0.18482197346389,0.1850244794434273
35.15,0.1847074044162268,0.1850244794434273
35.2,0.1846030682902541,0.1850244794434273
35.25,0.18451081486704,0.1850244794434273
35.3,0.1844321839224765,0.1850244794434273
35.35,0.1843683829242465,0.1850244794434273
35.4,0.1843202721159709,0.1850244794434273
35.45,0.1842883578278912,0.1850244794434273
35.5,0.1842727924568133,0.1850244794434273
35.55,0.1842733823913733,0.1850244794434273
35.6,0.1842896043019356,0.1850244794434273
35.65,0.1843206256297924,0.1850244794434273
35.7,0.1843653317192608,0.1850244794434273
35.75,0.1844223583413984,0.1850244794434273
35.8,0.1844901266069112,0.1850244794434273
35.85,0.1845668846834398,0.1850244794434273
35.9,0.1846507487837517,0.1850244794434273
35.95,0.1847397465722356,0.1850244794434273
36,0.1848318606666131,0.1850244794434273
36.05,0.1849250721921843,0.1850244794434273
36.1,0.1850174007549568,0.1850244794434273
36.15,0.1851069456036768,0.1850244794434273
36.2,0.1851919255829344,0.1850244794434273
36.25,0.1852707046871738,0.1850244794434273
36.3,0.1853418462866473,0.1850244794434273
36.35,0.1854040890206065,0.1850244794434273
36.4,0.1854564515939455,0.1850244794434273
36.45,0.1854981135791963,0.1850244794434273
36.5,0.1855285865689654,0.1850244794434273
36.55,0.1855475847780714,0.1850244794434273
36.6,0.1855551040019672,0.1850244794434273
36.65,0.1855513438100451,0.1850244794434273
36.7,0.1855367365471817,0.1850244794434273
36.75,0.1855119202875591,0.1850244794434273
36.8,0.1854777221407614,0.1850244794434273
36.85,0.1854351511575852,0.1850244794434273
36.9,0.1853853764437181,0.1850244794434273
36.95,0.1853296539663715,0.1850244794434273
37,0.185269335943984,0.1850244794434273
37.05,0.1852058325162815,0.1850244794434273
37.1,0.1851405787274187,0.1850244794434273
37.15,0.1850749897431001,0.1850244794434273
37.2,0.1850104381362872,0.1850244794434273
37.25,0.1849482423026526,0.1850244794434273
37.3,0.1848896192900283,0.1850244794434273
37.35,0.184835679188022,0.1850244794434273
37.4,0.184787387344636,0.1850244794434273
37.45,0.1847455774485372,0.1850244794434273
37.5,0.1847109063546067,0.1850244794434273
37.55,0.1846838774861443,0.1850244794434273
37.6,0.1846648014434686,0.1850244794434273
37.65,0.1846538332993894,0.1850244794434273
37.7,0.1846509329526633,0.1850244794434273
37.75,0.1846559157311599,0.1850244794434273
37.8,0.1846684159151394,0.1850244794434273
37.85,0.1846879440602166,0.1850244794434273
37.9,0.1847138578891843,0.1850244794434273
37.95,0.1847454241900961,0.1850244794434273
38,0.1847817964189864,0.1850244794434273
38.05,0.184822070031859,0.1850244794434273
38.1,0.1848652746750534,0.1850244794434273
38.15,0.184910421895477,0.1850244794434273
38.2,0.1849565067481021,0.1850244794434273
38.25,0.1850025393097243,0.1850244794434273
38.3,0.1850475624557738,0.1850244794434273
38.35,0.1850906683438552,0.1850244794434273
38.4,0.1851310246719214,0.1850244794434273
38.45,0.1851678711474673,0.1850244794434273
38.5,0.1852005593216325,0.1850244794434273
38.55,0.1852285316174674,0.1850244794434273
38.6,0.1852513664170529,0.1850244794434273
38.65,0.1852687390594434,0.1850244794434273
38.7,0.1852804739872757,0.1850244794434273
38.75,0.1852864937034965,0.1850244794434273
38.8,0.1852868682529241,0.1850244794434273
38.85,0.185281756310164,0.1850244794434273
38.9,0.1852714517342243,0.1850244794434273
38.95,0.1852563231530506,0.1850244794434273
39,0.1852368506955581,0.1850244794434273
39.05,0.1852135684018948,0.1850244794434273
39.1,0.185187091431479,0.1850244794434273
39.15,0.1851580662860316,0.1850244794434273
39.2,0.1851271848248304,0.1850244794434273
39.25,0.1850951453955318,0.1850244794434273
39.3,0.1850626551138444,0.1850244794434273
39.35,0.1850304045373909,0.1850244794434273
39.4,0.1849990575566488,0.1850244794434273
39.45,0.1849692406249158,0.1850244794434273
39.5,0.1849415228471068,0.1850244794434273
39.55,0.1849164197837083,0.1850244794434273
39.6,0.1848943653268093,0.1850244794434273
39.65,0.1848757288127868,0.1850244794434273
39.7,0.1848607819643011,0.1850244794434273
39.75,0.1848497270511912,0.1850244794434273
39.8,0.1848426616461809,0.1850244794434273
39.85,0.1848396148638216,0.1850244794434273
39.9,0.1848405130890611,0.1850244794434273
39.95,0.1848452207877055,0.1850244794434273
40,0.1848535098830335,0.1850244794434273
40,0.1848535098830335,0.3416579889994176
40.05,0.1849281864835457,0.3416579889994176
40.1,0.1853627871557011,0.3416579889994176
40.15,0.1864596722892718,0.3416579889994176
40.2,0.1884620500186147,0.3416579889994176
40.25,0.1915547140253443,0.3416579889994176
40.3,0.1958653636351688,0.3416579889994176
40.35,0.2014670996284423,0.3416579889994176
40.4,0.2083813534905226,0.3416579889994176
40.45,0.2165816719126228,0.3416579889994176
40.5,0.2259979946041688,0.3416579889994176
40.55,0.2365213865622123,0.3416579889994176
40.6,0.2480092922711093,0.3416579889994176
40.65,0.2602911486209758,0.3416579889994176
40.7,0.2731742080094426,0.3416579889994176
40.75,0.2864494704683704,0.3416579889994176
40.8,0.2998976496959131,0.3416579889994176
40.85,0.3132950397950958,0.3416579889994176
40.9,0.3264191769402599,0.3416579889994176
40.95,0.3390542012335196,0.3416579889994176
41,0.3509958293101327,0.3416579889994176
41.05,0.3620558453202704,0.3416579889994176
41.1,0.372066061744084,0.3416579889994176
41.15,0.3808816564540808,0.3416579889994176
41.2,0.3883838900915349,0.3416579889994176
41.25,0.3944821194546137,0.3416579889994176
41.3,0.3991151462176814,0.3416579889994176
41.35,0.4022518480447868,0.3416579889994176
41.4,0.403891149832983,0.3416579889994176
41.45,0.4040613259004832,0.3416579889994176
41.5,0.4028186938622849,0.3416579889994176
41.55,0.4002457424856149,0.3416579889994176
41.6,0.396448744780156,0.3416579889994176
41.65,0.3915549466957512,0.3416579889994176
41.7,0.3857093741438986,0.3416579889994176
41.75,0.3790713723820409,0.3416579889994176
41.8,0.371810930477293,0.3416579889994176
41.85,0.3641048979348215,0.3416579889994176
41.9,0.3561331621760319,0.3416579889994176
41.95,0.3480748774666856,0.3416579889994176
42,0.3401048189140539,0.3416579889994176
42.05,0.3323899374849824,0.3416579889994176
42.1,0.3250861769826471,0.3416579889994176
42.15,0.3183356227106633,0.3416579889994176
42.2,0.3122640123965724,0.3416579889994176
42.25,0.306978677402683,0.3416579889994176
42.3,0.3025669113028581,0.3416579889994176
42.35,0.2990948215673236,0.3416579889994176
42.4,0.2966066395783512,0.3416579889994176
42.45,0.2951245194393168,0.3416579889994176
42.5,0.294648790382565,0.3416579889994176
42.55,0.2951586594429725,0.3416579889994176
42.6,0.2966133298727181,0.3416579889994176
42.65,0.2989534938260959,0.3416579889994176
42.7,0.302103171976719,0.3416579889994176
42.75,0.3059718287122255,0.3416579889994176
42.8,0.3104567347492219,0.3416579889994176
42.85,0.3154454975222055,0.3416579889994176
42.9,0.3208187199862005,0.3416579889994176
42.95,0.3264527139767551,0.3416579889994176
43,0.3322222034538171,0.3416579889994176
43.05,0.3380030016933852,0.3416579889994176
43.1,0.3436746045946693,0.3416579889994176
43.15,0.3491225849329891,0.3416579889994176
43.2,0.3542407225170333,0.3416579889994176
43.25,0.3589329793994842,0.3416579889994176
43.3,0.3631153042746644,0.3416579889994176
43.35,0.3667168568985966,0.3416579889994176
43.4,0.3696810383908601,0.3416579889994176
43.45,0.3719664618082695,0.3416579889994176
43.5,0.373547105436031,0.3416579889994176
43.55,0.374412349730595,0.3416579889994176
43.6,0.3745669498202654,0.3416579889994176
43.65,0.3740302052829728,0.3416579889994176
43.7,0.3728353077533251,0.3416579889994176
43.75,0.3710280218812183,0.3416579889994176
43.8,0.3686654673143515,0.3416579889994176
43.85,0.3658144699707876,0.3416579889994176
43.9,0.3625499477302733,0.3416579889994176
43.95,0.3589530393726349,0.3416579889994176
44,0.3551092572294611,0.3416579889994176
44.05,0.3511065365930058,0.3416579889994176
44.1,0.3470333450839435,0.3416579889994176
44.15,0.3429768113672018,0.3416579889994176
44.2,0.3390209572279145,0.3416579889994176
44.25,0.3352450484179784,0.3416579889994176
44.3,0.3317220880747951,0.3416579889994176
44.35,0.3285175005010209,0.3416579889994176
44.4,0.3256880007279609,0.3416579889994176
44.45,0.3232806944509553,0.3416579889994176
44.5,0.3213323960963879,0.3416579889994176
44.55,0.3198691910278965,0.3416579889994176
44.6,0.3189062293611017,0.3416579889994176
44.65,0.3184477575843428,0.3416579889994176
44.7,0.3184873746134686,0.3416579889994176
44.75,0.3190085020545474,0.3416579889994176
44.8,0.3199850522125093,0.3416579889994176
44.85,0.3213822719728099,0.3416579889994176
44.9,0.3231577420038231,0.3416579889994176
44.95,0.3252625024536075,0.3416579889994176
45,0.3276422809047524,0.3416579889994176
45.05,0.3302387906897858,0.3416579889994176
45.1,0.3329910730952419,0.3416579889994176
45.15,0.3358368516578546,0.3416579889994176
45.2,0.3387138716842774,0.3416579889994176
45.25,0.3415611968453537,0.3416579889994176
45.3,0.3443204378776878,0.3416579889994176
45.35,0.3469368880981582,0.3416579889994176
45.4,0.3493605467973568,0.3416579889994176
45.45,0.3515470124465125,0.3416579889994176
45.5,0.3534582305264341,0.3416579889994176
45.55,0.3550630859555545,0.3416579889994176
45.6,0.3563378316371796,0.3416579889994176
45.65,0.3572663504380056,0.3416579889994176
45.7,0.3578402494060222,0.3416579889994176
45.75,0.358058790486476,0.3416579889994176
45.8,0.3579286635456147,0.3416579889994176
45.85,0.3574636121140939,0.3416579889994176
45.9,0.3566839237265792,0.3416579889994176
45.95,0.3556158002396873,0.3416579889994176
46,0.3542906246617196,0.3416579889994176
46.05,0.3527441433499767,0.3416579889994176
46.1,0.3510155830587608,0.3416579889994176
46.15,0.3491467234766706,0.3416579889994176
46.2,0.3471809458545521,0.3416579889994176
46.25,0.3451622784013367,0.3416579889994176
46.3,0.3431344585076793,0.3416579889994176
46.35,0.3411400306566831,0.3416579889994176
46.4,0.3392194968531447,0.3416579889994176
46.45,0.3374105380161385,0.3416579889994176
46.5,0.3357473179551591,0.3416579889994176
46.55,0.3342598827628945,0.3416579889994176
46.6,0.3329736650181714,0.3416579889994176
46.65,0.3319090998016964,0.3416579889994176
46.7,0.3310813570003507,0.3416579889994176
46.75,0.3305001917890509,0.3416579889994176
46.8,0.3301699126746032,0.3416579889994176
46.85,0.3300894640426937,0.3416579889994176
46.9,0.3302526178686336,0.3416579889994176
46.95,0.3306482671417452,0.3416579889994176
47,0.331260811671502,0.3416579889994176
47.05,0.3320706253139518,0.3416579889994176
47.1,0.3330545923054713,0.3416579889994176
47.15,0.334186699343015,0.3416579889994176
47.2,0.3354386693080799,0.3416579889994176
47.25,0.3367806221131926,0.3416579889994176
47.3,0.3381817480409684,0.3416579889994176
47.35,0.3396109791510985,0.3416579889994176
47.4,0.34103764480959,0.3416579889994176
47.45,0.342432097835522,0.3416579889994176
47.5,0.343766300956253,0.3416579889994176
47.55,0.3450143592408098,0.3416579889994176
47.6,0.3461529920658021,0.3416579889994176
47.65,0.3471619355081254,0.3416579889994176
47.7,0.3480242691471067,0.3416579889994176
47.75,0.348726662857429,0.3416579889994176
47.8,0.3492595409820554,0.3416579889994176
47.85,0.349617163077577,0.3416579889994176
47.9,0.3497976221893956,0.3416579889994176
47.95,0.3498027633013803,0.3416579889994176
48,0.349638026185221,0.3416579889994176
48.05,0.3493122183155772,0.3416579889994176
48.1,0.3488372247957895,0.3416579889994176
48.15,0.3482276633311897,0.3416579889994176
48.2,0.3475004931783045,0.3416579889994176
48.25,0.3466745876744388,0.3416579889994176
48.3,0.3457702804074338,0.3416579889994176
48.35,0.3448088953161753,0.3416579889994176
48.4,0.3438122710218546,0.3416579889994176
48.45,0.3428022894842003,0.3416579889994176
48.5,0.3418004186674921,0.3416579889994176
48.55,0.3408272785582935,0.3416579889994176
48.6,0.3399022377405163,0.3416579889994176
48.65,0.3390430496836838,0.3416579889994176
48.7,0.3382655340312875,0.3416579889994176
48.75,0.337583308080809,0.3416579889994176
48.8,0.3370075727146832,0.3416579889994176
48.85,0.3365469554555693,0.3416579889994176
48.9,0.336207412109,0.3416579889994176
48.95,0.3359921871893841,0.3416579889994176
49,0.3359018320942242,0.3416579889994176
49.05,0.3359342788208353,0.3416579889994176
49.1,0.3360849659322502,0.3416579889994176
49.15,0.33634701249445,0.3416579889994176
49.2,0.3367114348427857,0.3416579889994176
49.25,0.3371674003056908,0.3416579889994176
49.3,0.3377025114294526,0.3416579889994176
49.35,0.3383031138165121,0.3416579889994176
49.4,0.3389546204156152,0.3416579889994176
49.45,0.3396418449859173,0.3416579889994176
49.5,0.3403493374962298,0.3416579889994176
49.55,0.3410617144093168,0.3416579889994176
49.6,0.3417639771307763,0.3416579889994176
49.65,0.3424418122409254,0.3416579889994176
49.7,0.3430818682377202,0.3416579889994176
49.75,0.3436720034959919,0.3416579889994176
49.8,0.3442015006351534,0.3416579889994176
49.85,0.3446612448934145,0.3416579889994176
49.9,0.3450438633505309,0.3416579889994176
49.95,0.3453438234505391,0.3416579889994176
50,0.3455574900591467,0.3416579889994176
50.05,0.3456831411786969,0.3416579889994176
50.1,0.3457209433012143,0.3416579889994176
50.15,0.3456728881900638,0.3416579889994176
50.2,0.345542693627843,0.3416579889994176
50.25,0.3453356713387016,0.3416579889994176
50.3,0.3450585658757886,0.3416579889994176
50.35,0.3447193687496155,0.3416579889994176
50.4,0.3443271124537675,0.3416579889994176
50.45,0.3438916493159619,0.3416579889994176
50.5,0.3434234202627471,0.3416579889994176
50.55,0.3429332186353173,0.3416579889994176
50.6,0.3424319541345079,0.3416579889994176
50.65,0.3419304218096725,0.3416579889994176
50.7,0.341439080745546,0.3416579889994176
50.75,0.3409678467843738,0.3416579889994176
50.8,0.3405259031916145,0.3416579889994176
50.85,0.3401215320148041,0.3416579889994176
50.9,0.3397619705006476,0.3416579889994176
50.95,0.3394532932065116,0.3416579889994176
51,0.339200322208671,0.3416579889994176
51.05,0.3390065662497122,0.3416579889994176
51.1,0.3388741891775561,0.3416579889994176
51.15,0.3388040074070471,0.3416579889994176
51.2,0.338795515538803,0.3416579889994176
51.25,0.3388469387106713,0.3416579889994176
51.3,0.3389553097451614,0.3416579889994176
51.35,0.339116568700806,0.3416579889994176
51.4,0.3393256820442382,0.3416579889994176
51.45,0.3395767783389775,0.3416579889994176
51.5,0.339863297100951,0.3416579889994176
51.55,0.3401781473024046,0.3416579889994176
51.6,0.3405138719161193,0.3416579889994176
51.65,0.3408628148801389,0.3416579889994176
51.7,0.3412172869273048,0.3416579889994176
51.75,0.3415697268600422,0.3416579889994176
51.8,0.3419128550539475,0.3416579889994176
51.85,0.3422398162374205,0.3416579889994176
51.9,0.3425443087656902,0.3416579889994176
51.95,0.3428206988138556,0.3416579889994176
52,0.3430641163178728,0.3416579889994176
52.05,0.3432705323339807,0.3416579889994176
52.1,0.3434368164000767,0.3416579889994176
52.15,0.3435607733396053,0.3416579889994176
52.2,0.3436411594121972,0.3416579889994176
52.25,0.3436776781279309,0.3416579889994176
52.3,0.3436709564558236,0.3416579889994176
52.35,0.343622502542584,0.3416579889994176
52.4,0.3435346464076302,0.3416579889994176
52.45,0.3434104653887329,0.3416579889994176
52.5,0.3432536963742662,0.3416579889994176
52.55,0.3430686370689692,0.3416579889994176
52.6,0.3428600386975522,0.3416579889994176
52.65,0.3426329925104668,0.3416579889994176
52.7,0.3423928114413145,0.3416579889994176
52.75,0.3421449150610024,0.3416579889994176
52.8,0.3418947208342218,0.3416579889994176
52.85,0.341647521816556,0.3416579889994176
52.9,0.3414083711229504,0.3416579889994176
52.95,0.3411819893190368,0.3416579889994176
53,0.3409726949935689,0.3416579889994176
53.05,0.3407842880380085,0.3416579889994176
53.1,0.3406200428374492,0.3416579889994176
53.15,0.3404826101582836,0.3416579889994176
53.2,0.340373982318,0.3416579889994176
53.25,0.3402955637949875,0.3416579889994176
53.3,0.3402480277243116,0.3416579889994176
53.35,0.3402313860214776,0.3416579889994176
53.4,0.3402449949181903,0.3416579889994176
53.45,0.3402875839485764,0.3416579889994176
53.5,0.3403573925370146,0.3416579889994176
53.55,0.3404521014711414,0.3416579889994176
53.6,0.3405689549666531,0.3416579889994176
53.65,0.3407048107901937,0.3416579889994176
53.7,0.3408562201514976,0.3416579889994176
53.75,0.3410195415260564,0.3416579889994176
53.8,0.3411909804735537,0.3416579889994176
53.85,0.3413667304182259,0.3416579889994176
53.9,0.3415430072753031,0.3416579889994176
53.95,0.3417161336466268,0.3416579889994176
54,0.3418825989503685,0.3416579889994176
54.05,0.3420391340412994,0.3416579889994176
54.1,0.3421827728024813,0.3416579889994176
54.15,0.3423109186920348,0.3416579889994176
54.2,0.3424213969759199,0.3416579889994176
54.25,0.3425124724749719,0.3416579889994176
54.3,0.3425828929728267,0.3416579889994176
54.35,0.3426318276078695,0.3416579889994176
54.4,0.3426589549951844,0.3416579889994176
54.45,0.3426643633801116,0.3416579889994176
54.5,0.3426486145721439,0.3416579889994176
54.55,0.3426126986937625,0.3416579889994176
54.6,0.3425579983245143,0.3416579889994176
54.65,0.3424862856762934,0.3416579889994176
54.7,0.3423995905671962,0.3416579889994176
54.75,0.3423002174402574,0.3416579889994176
54.8,0.3421906112151641,0.3416579889994176
54.85,0.3420733656310343,0.3416579889994176
54.9,0.3419511356908256,0.3416579889994176
54.95,0.3418266317135041,0.3416579889994176
55,0.3417025278222106,0.3416579889994176
55.05,0.3415814267995589,0.3416579889994176
55.1,0.3414657750853343,0.3416579889994176
55.15,0.3413578108743613,0.3416579889994176
55.2,0.3412595288705443,0.3416579889994176
55.25,0.3411726291659065,0.3416579889994176
55.3,0.3410985591105504,0.3416579889994176
55.35,0.3410384458657879,0.3416579889994176
55.4,0.340993133307376,0.3416579889994176
55.45,0.3409631221160029,0.3416579889994176
55.5,0.3409485806990867,0.3416579889994176
55.55,0.3409493127581251,0.3416579889994176
55.6,0.3409647967067089,0.3416579889994176
55.65,0.3409942016627208,0.3416579889994176
55.7,0.3410364770199234,0.3416579889994176
55.75,0.341090323555996,0.3416579889994176
55.8,0.3411542961309367,0.3416579889994176
55.85,0.3412267796209666,0.3416579889994176
55.9,0.3413060055986689,0.3416579889994176
55.95,0.341390105033737,0.3416579889994176
56,0.341477119648314,0.3416579889994176
56.05,0.3415651281401959,0.3416579889994176
56.1,0.3416522250412861,0.3416579889994176
56.15,0.3417366642605267,0.3416579889994176
56.2,0.3418167975512714,0.3416579889994176
56.25,0.3418911519711759,0.3416579889994176
56.3,0.3419583470068812,0.3416579889994176
56.35,0.342017204755907,0.3416579889994176
56.4,0.3420667044696538,0.3416579889994176
56.45,0.3421060641746652,0.3416579889994176
56.5,0.3421347831214575,0.3416579889994176
56.55,0.3421526173697483,0.3416579889994176
56.6,0.3421596166227381,0.3416579889994176
56.65,0.3421559569243402,0.3416579889994176
56.7,0.3421420809714604,0.3416579889994176
56.75,0.3421185693567739,0.3416579889994176
56.8,0.3420862023987642,0.3416579889994176
56.85,0.3420459109560235,0.3416579889994176
56.9,0.3419987998772678,0.3416579889994176
56.95,0.3419460732806209,0.3416579889994176
57,0.3418890354119999,0.3416579889994176
57.05,0.3418290021489153,0.3416579889994176
57.1,0.3417673133419534,0.3416579889994176
57.15,0.341705283353946,0.3416579889994176
57.2,0.3416442145115489,0.3416579889994176
57.25,0.3415853510798257,0.3416579889994176
57.3,0.3415298675506253,0.3416579889994176
57.35,0.3414788196441221,0.3416579889994176
57.4,0.3414331345169866,0.3416579889994176
57.45,0.3413935797813771,0.3416579889994176
57.5,0.3413607796315224,0.3416579889994176
57.55,0.3413351963902211,0.3416579889994176
57.6,0.3413171415727288,0.3416579889994176
57.65,0.3413067629389205,0.3416579889994176
57.7,0.3413040418278843,0.3416579889994176
57.75,0.3413087893684476,0.3416579889994176
57.8,0.3413206662301123,0.3416579889994176
57.85,0.3413391885543099,0.3416579889994176
57.9,0.3413637592665155,0.3416579889994176
57.95,0.3413936805342941,0.3416579889994176
58,0.3414281658784966,0.3416579889994176
58.05,0.3414663568141487,0.3416579889994176
58.1,0.3415073390287854,0.3416579889994176
58.15,0.3415501660093584,0.3416579889994176
58.2,0.3415938886478251,0.3416579889994176
58.25,0.341637560987364,0.3416579889994176
58.3,0.3416802634799736,0.3416579889994176
58.35,0.3417211316442462,0.3416579889994176
58.4,0.3417593821637203,0.3416579889994176
58.45,0.341794309452615,0.3416579889994176
58.5,0.3418252560446182,0.3416579889994176
58.55,0.3418517060615451,0.3416579889994176
58.6,0.3418732776293671,0.3416579889994176
58.65,0.3418897133517425,0.3416579889994176
58.7,0.3419007963969754,0.3416579889994176
58.75,0.3419064903966043,0.3416579889994176
58.8,0.3419068250430507,0.3416579889994176
58.85,0.341901952631727,0.3416579889994176
58.9,0.3418921423513692,0.3416579889994176
58.95,0.3418777720159529,0.3416579889994176
59,0.3418592810894827,0.3416579889994176
59.05,0.3418371804231463,0.3416579889994176
59.1,0.3418120506160243,0.3416579889994176
59.15,0.3417844967172886,0.3416579889994176
59.2,0.341755174579555,0.3416579889994176
59.25,0.3417247637899442,0.3416579889994176
59.3,0.3416939402007453,0.3416579889994176
59.35,0.3416633454048573,0.3416579889994176
59.4,0.3416336125165416,0.3416579889994176
59.45,0.3416053459499747,0.3416579889994176
59.5,0.3415790873098877,0.3416579889994176
59.55,0.341555322043179,0.3416579889994176
59.6,0.3415344588451015,0.3416579889994176
59.65,0.3415168425812121,0.3416579889994176
59.7,0.3415027166986829,0.3416579889994176
59.75,0.3414922715142723,0.3416579889994176
59.8,0.3414855912401961,0.3416579889994176
59.85,0.3414827083546397,0.3416579889994176
59.9,0.3414835751357479,0.3416579889994176
59.95,0.3414880513089518,0.3416579889994176
60,0.341495915728958,0.3416579889994176
60,0.341495915728958,0.7170800978013422
60.05,0.3416578358115714,0.7170800978013422
60.1,0.3426783716434672,0.7170800978013422
60.15,0.3452826129134747,0.7170800978013422
60.2,0.350054211941044,0.7170800978013422
60.25,0.3574365230503638,0.7170800978013422
60.3,0.3677363408187244,0.7170800978013422
60.35,0.3811295514140003,0.7170800978013422
60.4,0.397668414255185,0.7170800978013422
60.45,0.4172902981490522,0.7170800978013422
60.5,0.4398278800030704,0.7170800978013422
60.55,0.4650206816206362,0.7170800978013422
60.6,0.4925274516851305,0.7170800978013422
60.65,0.5219400088115387,0.7170800978013422
60.7,0.5527969398044146,0.7170800978013422
60.75,0.5845974993379452,0.7170800978013422
60.8,0.616816258845975,0.7170800978013422
60.85,0.6489174629284642,0.7170800978013422
60.9,0.680367964192753,0.7170800978013422
60.95,0.7106501667089525,0.7170800978013422
61,0.7392744246248705,0.7170800978013422
61.05,0.7657895206011177,0.7170800978013422
61.1,0.7897920958181347,0.7170800978013422
61.15,0.8109345936306556,0.7170800978013422
61.2,0.8289320733881006,0.7170800978013422
61.25,0.8435668997392683,0.7170800978013422
61.3,0.8546920731625944,0.7170800978013422
61.35,0.8622324145343466,0.7170800978013422
61.4,0.8661845977424543,0.7170800978013422
61.45,0.8666159334364675,0.7170800978013422
61.5,0.8636611438289343,0.7170800978013422
61.55,0.8575173128724867,0.7170800978013422
61.6,0.8484384027225318,0.7170800978013422
61.65,0.8367291046474972,0.7170800978013422
61.7,0.8227370118423689,0.7170800978013422
61.75,0.8068435083496224,0.7170800978013422
61.8,0.7894554298420244,0.7170800978013422
61.85,0.7709967023218763,0.7170800978013422
61.9,0.7518986118347539,0.7170800978013422
61.95,0.7325901262473267,0.7170800978013422
62,0.7134899927084958,0.7170800978013422
62.05,0.6949986737389052,0.7170800978013422
62.1,0.6774900841544482,0.7170800978013422
62.15,0.6613046877841487,0.7170800978013422
62.2,0.6467439297277685,0.7170800978013422
62.25,0.6340656002168168,0.7170800978013422
62.3,0.6234793485865631,0.7170800978013422
62.35,0.6151436192471202,0.7170800978013422
62.4,0.6091649296666168,0.7170800978013422
62.45,0.6055969074095348,0.7170800978013422
62.5,0.6044404301796361,0.7170800978013422
62.55,0.6056458981479861,0.7170800978013422
62.6,0.6091160374635762,0.7170800978013422
62.65,0.6147092874614469,0.7170800978013422
62.7,0.6222436151397445,0.7170800978013422
62.75,0.6315021702413643,0.7170800978013422
62.8,0.6422393714956268,0.7170800978013422
62.85,0.6541859613268911,0.7170800978013422
62.9,0.6670554537551548,0.7170800978013422
62.95,0.6805518939728311,0.7170800978013422
63,0.6943755262359073,0.7170800978013422
63.05,0.7082282519423391,0.7170800978013422
63.1,0.7218209983925222,0.7170800978013422
63.15,0.7348798637055215,0.7170800978013422
63.2,0.7471504860427537,0.7170800978013422
63.25,0.7584020375905162,0.7170800978013422
63.3,0.7684325635706901,0.7170800978013422
63.35,0.7770726677134469,0.7170800978013422
63.4,0.7841869910136968,0.7170800978013422
63.45,0.7896751973378682,0.7170800978013422
63.5,0.7934744218079171,0.7170800978013422
63.55,0.7955595700585354,0.7170800978013422
63.6,0.7959419291727783,0.7170800978013422
63.65,0.7946672311205101,0.7170800978013422
63.7,0.7918143709001098,0.7170800978013422
63.75,0.7874933633789015,0.7170800978013422
63.8,0.7818410043244713,0.7170800978013422
63.85,0.7750166699943078,0.7170800978013422
